pl_name,hostname,tic_id,st_mass,st_masserr1,st_masserr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2
LP 791-18 b,LP 791-18,TIC 181804752,0.139,0.005,-0.005,16.91,0.2,-0.2,10.644,0.023,-0.023,0.00978,0.00012,-0.00012,0.0,,
LP 791-18 c,LP 791-18,TIC 181804752,0.139,0.005,-0.005,16.91,0.2,-0.2,10.644,0.023,-0.023,0.02961,0.00035,-0.00036,8e-05,4e-05,-4e-05
LHS 1815 b,LHS 1815,TIC 260004324,0.502,0.015,-0.015,12.167,0.047,-0.047,7.993,0.02,-0.02,0.0404,0.0094,-0.0094,0.0,,
Kepler-68 b,Kepler-68,TIC 417676622,1.057,0.022,-0.02,10.077,0.004,-0.004,8.588,0.022,-0.022,0.06135,0.00043,-0.00043,0.09,,
WISE J033605.05-014350.4 b,WISE J033605.05-014350.4,,0.0131,0.00597,-0.00597,,,,,,,0.97,0.05,-0.05,,,
LP 791-18 d,LP 791-18,TIC 181804752,0.139,0.005,-0.005,16.91,0.2,-0.2,10.644,0.023,-0.023,0.01992,0.00024,-0.00024,0.0015,0.00014,-0.00014
TOI-1235 b,TOI-1235,TIC 103633434,0.63,0.024,-0.024,11.495,0.056,-0.056,7.893,0.023,-0.023,0.03845,0.00037,-0.0004,0.049,0.072,-0.035
TOI-1634 b,TOI-1634,TIC 201186294,0.451,0.015,-0.015,13.217,0.043,-0.043,8.6,0.014,-0.014,0.01545,0.00014,-0.00014,0.0,,
TOI-2641 b,TOI-2641,TIC 162802770,1.16,0.07,-0.07,11.693,0.017,-0.017,10.325,0.021,-0.021,0.0607,0.0042,-0.0043,0.18,,
WASP-193 b,WASP-193,TIC 49043968,1.059,0.067,-0.068,11.972,0.023,-0.023,10.745,0.035,-0.035,0.0676,0.0015,-0.0015,0.056,0.068,-0.04
Kepler-20 e,Kepler-20,TIC 158554588,0.929,0.053,-0.053,12.61,0.069,-0.069,10.871,0.013,-0.013,0.0637,0.0012,-0.0012,0.092,,
OGLE-2018-BLG-1367L b,OGLE-2018-BLG-1367L,,0.28,0.22,-0.13,,,,,,,1.21,0.34,-0.32,,,
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,,0.18,0.05,-0.05,,,,,,,1.63,0.35,-0.35,,,
DMPP-4 b,DMPP-4,TIC 26884478,1.25,0.02,-0.02,5.72936,0.023,-0.023,4.494,0.018,-0.018,0.04853,0.00036,-0.00197,0.063,,
TOI-778 b,TOI-778,TIC 335630746,1.4,0.05,-0.05,9.109,0.003,-0.003,8.055,0.033,-0.033,0.06,0.003,-0.003,0.21,0.04,-0.04
K2-2016-BLG-0005L b,K2-2016-BLG-0005L,,0.584,0.038,-0.038,,,,,,,4.16,0.32,-0.32,,,
TOI-2373 b,TOI-2373,TIC 332558858,1.041,0.032,-0.028,13.251,0.08,-0.08,11.586,0.025,-0.025,0.112,0.001,-0.001,0.112,0.007,-0.009
TOI-4438 b,TOI-4438,TIC 22233480,0.368,0.021,-0.021,13.69,0.045,-0.045,8.869,0.018,-0.018,0.0534,0.0037,-0.0037,0.14,0.09,-0.09
HD 47366 c,HD 47366,TIC 443578538,1.81,0.13,-0.13,6.11151,0.023,-0.023,4.055,0.29,-0.29,1.84,0.002,-0.002,0.161,0.045,-0.041
TOI-199 c,TOI-199,TIC 309792357,0.936,0.003,-0.005,10.701,0.008,-0.008,8.814,0.021,-0.021,0.807,0.003,-0.003,0.096,0.008,-0.009
KMT-2021-BLG-1770L b,KMT-2021-BLG-1770L,,0.13,0.18,-0.07,,,,,,,0.9,0.13,-0.13,,,
HD 63433 d,HD 63433,TIC 130181866,0.99,0.03,-0.03,6.92035,0.023,-0.023,5.258,0.016,-0.016,0.0503,0.0025,-0.0027,0.16,0.36,-0.12
HD 104067 b,HD 104067,TIC 428673146,0.82,0.03,-0.03,7.92,0.03,-0.03,5.614,0.024,-0.024,0.2674,0.0032,-0.0033,0.123,0.048,-0.051
HD 190007 b,HD 190007,TIC 345217789,0.77,0.02,-0.02,7.46,0.03,-0.03,4.796,0.017,-0.017,0.092,0.0008,-0.0008,0.136,0.085,-0.08
TOI-4201 b,TOI-4201,TIC 95057860,0.61,0.02,-0.02,15.163,0.08,-0.08,11.368,0.025,-0.025,0.04,0.001,-0.001,0.041,0.015,-0.015
TOI-5398 b,TOI-5398,TIC 8260536,1.146,0.013,-0.013,10.059,0.005,-0.005,8.713,0.018,-0.018,0.098,0.005,-0.005,0.13,,
TOI-1853 b,TOI-1853,TIC 73540072,0.837,0.039,-0.039,12.178,0.028,-0.028,10.055,0.019,-0.019,0.0213,0.0005,-0.0005,0.03,,
HIP 113103 b,HIP 113103,TIC 121490076,0.761,0.038,-0.038,9.95,0.03,-0.03,7.557,0.031,-0.031,0.06899,0.00029,-0.00023,0.17,0.17,-0.13
TOI-5344 b,TOI-5344,TIC 16005254,0.612,0.034,-0.034,15.402,0.149,-0.149,10.86,0.018,-0.018,0.04041,0.00075,-0.00075,0.054,,
TOI-5398 c,TOI-5398,TIC 8260536,1.146,0.013,-0.013,10.059,0.005,-0.005,8.713,0.018,-0.018,0.057,0.003,-0.003,0.14,,
HD 134606 b,HD 134606,TIC 262457542,1.046,0.07,-0.059,6.86,0.03,-0.03,5.177,0.026,-0.026,0.1046,0.0023,-0.0024,0.092,0.054,-0.053
gam Cep b,gam Cep,TIC 367912480,1.27,0.05,-0.07,3.23006,0.023,-0.023,1.038,0.206,-0.206,2.13,0.05,-0.05,0.15,0.07,-0.05
HIP 113103 c,HIP 113103,TIC 121490076,0.761,0.038,-0.038,9.95,0.03,-0.03,7.557,0.031,-0.031,0.10479,0.00045,-0.00035,0.17,0.17,-0.13
Kepler-1513 b,Kepler-1513,TIC 394177315,0.943,0.037,-0.037,13.071,0.069,-0.069,11.309,0.02,-0.02,0.56971,0.00477,-0.00477,0.306,0.093,-0.097
TOI-5126 b,TOI-5126,TIC 27064468,1.24,0.05,-0.046,10.141,0.006,-0.006,8.777,0.018,-0.018,0.06519,0.00087,-0.00082,0.0,,
Kepler-1513 c,Kepler-1513,TIC 394177315,0.943,0.037,-0.037,13.071,0.069,-0.069,11.309,0.02,-0.02,,,,0.125,0.018,-0.019
HD 134606 e,HD 134606,TIC 262457542,1.046,0.07,-0.059,6.86,0.03,-0.03,5.177,0.026,-0.026,0.0527,0.0011,-0.0012,0.2,0.14,-0.13
Kepler-849 b,Kepler-849,TIC 417659078,1.259,0.12,-0.098,12.878,0.092,-0.092,11.527,0.023,-0.023,1.137,0.034,-0.03,0.078,0.069,-0.053
Kepler-553 c,Kepler-553,TIC 264508613,0.889,0.046,-0.036,15.034,0.229,-0.229,13.064,0.037,-0.037,0.898,0.015,-0.012,0.346,0.02,-0.024
6 Lyn b,6 Lyn,TIC 444865362,1.32,0.2,-0.21,5.87307,0.023,-0.023,3.701,0.3,-0.3,2.028,0.003,-0.005,0.042,0.024,-0.032
81 Cet b,81 Cet,TIC 35725282,1.23,0.3,-0.25,5.64307,0.023,-0.023,3.266,0.258,-0.258,2.104,0.003,-0.003,0.037,0.015,-0.025
TOI-1801 b,TOI-1801,TIC 119584412,0.556,0.042,-0.035,11.58,0.1,-0.1,7.805,0.024,-0.024,0.075,0.001,-0.001,0.0,,
TOI-5126 c,TOI-5126,TIC 27064468,1.24,0.05,-0.046,10.141,0.006,-0.006,8.777,0.018,-0.018,0.1439,0.0019,-0.0018,0.0,,
K2-27 b,K2-27,TIC 363548415,0.88,0.03,-0.03,12.689,0.16,-0.16,10.704,0.024,-0.024,0.06702,0.00071,-0.00071,0.251,0.088,-0.088
Kepler-880 b,Kepler-880,TIC 351803495,1.46,0.233,-0.131,11.845,0.022,-0.022,11.039,0.021,-0.021,0.0915,,,0.0,,
HD 104985 b,HD 104985,TIC 160224839,1.22,0.29,-0.23,5.79389,0.023,-0.023,3.274,0.304,-0.304,0.715,0.0,0.0,0.047,0.015,-0.028
eps Tau b,eps Tau,TIC 17554529,2.57,0.17,-0.25,3.523,0.023,-0.023,1.422,0.254,-0.254,1.878,0.001,-0.001,0.076,0.009,-0.008
GJ 724 b,GJ 724,TIC 424934357,0.5271,0.0263,-0.0263,10.638,0.025,-0.025,6.546,0.021,-0.021,0.04685,0.00077,-0.00079,0.577,0.055,-0.052
HAT-P-65 b,HAT-P-65,TIC 283419843,1.297,0.056,-0.053,13.121,0.092,-0.092,11.528,0.025,-0.025,0.04042,0.00057,-0.00055,0.304,,
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,,0.29,0.38,-0.18,,,,,,,1.07,0.17,-0.19,,,
TOI-1136 e,TOI-1136,TIC 142276270,1.022,0.027,-0.027,9.534,0.003,-0.003,8.034,0.021,-0.021,0.14,0.002,-0.002,0.0425,0.004,-0.004
HD 167042 b,HD 167042,TIC 353988778,1.39,0.17,-0.19,5.98796,0.023,-0.023,3.55,0.238,-0.238,1.22,0.001,-0.001,0.01,0.033,-0.004
HD 173416 b,HD 173416,TIC 157951225,2.0,0.3,-0.3,6.04188,0.023,-0.023,3.814,0.354,-0.354,1.158,0.003,-0.004,0.208,0.089,-0.094
HD 110067 b,HD 110067,TIC 347332255,0.798,0.042,-0.042,8.419,0.002,-0.002,6.492,0.018,-0.018,0.0793,0.00096,-0.00096,,,
TOI-4641 b,TOI-4641,TIC 436873727,1.41,0.068,-0.059,7.51,0.03,-0.03,6.579,0.029,-0.029,0.173,0.015,-0.015,0.074,,
HD 110067 c,HD 110067,TIC 347332255,0.798,0.042,-0.042,8.419,0.002,-0.002,6.492,0.018,-0.018,0.1039,0.0013,-0.0013,,,
KMT-2019-BLG-0335L b,KMT-2019-BLG-0335L,,0.32,0.35,-0.19,,,,,,,1.64,0.21,-0.26,,,
Wolf 327 b,Wolf 327,TIC 4918918,0.405,0.019,-0.019,13.018,0.062,-0.062,8.435,0.017,-0.017,0.01,0.0004,-0.0004,0.0,,
OGLE-2017-BLG-1237L b,OGLE-2017-BLG-1237L,,0.46,0.3,-0.24,,,,,,,2.53,0.5,-0.64,,,
TOI-1136 d,TOI-1136,TIC 142276270,1.022,0.027,-0.027,9.534,0.003,-0.003,8.034,0.021,-0.021,0.1062,0.0008,-0.0008,0.042,0.004,-0.004
HD 32518 b,HD 32518,TIC 310836777,1.13,0.18,-0.18,6.43005,0.023,-0.023,3.911,0.036,-0.036,0.594,0.0,0.0,0.028,0.034,-0.019
HD 210702 b,HD 210702,TIC 456826468,1.33,0.19,-0.2,5.93022,0.023,-0.023,3.984,0.294,-0.294,1.079,0.001,-0.001,0.071,0.019,-0.051
HD 81688 b,HD 81688,TIC 105438311,1.07,0.27,-0.16,5.39755,0.023,-0.023,3.056,0.352,-0.352,0.648,0.0,0.0,0.04,0.022,-0.031
CI Tau c,CI Tau,TIC 61230756,0.9,0.02,-0.02,13.642,0.172,-0.172,7.793,0.02,-0.02,0.17,0.08,-0.08,0.58,0.05,-0.06
TOI-1994 b,TOI-1994,TIC 445903569,1.86,0.18,-0.17,10.514,0.006,-0.006,9.775,0.021,-0.021,0.0613,0.0019,-0.0019,0.341,0.054,-0.059
TOI-4515 b,TOI-4515,TIC 456862677,0.949,0.02,-0.02,11.938,0.034,-0.034,10.134,0.018,-0.018,0.118,0.001,-0.001,0.461,0.007,-0.007
TOI-1136 f,TOI-1136,TIC 142276270,1.022,0.027,-0.027,9.534,0.003,-0.003,8.034,0.021,-0.021,0.174,0.002,-0.002,0.001,0.001,-0.001
kap CrB b,kap CrB,TIC 334753043,1.33,0.24,-0.25,4.79734,0.023,-0.023,2.423,0.242,-0.242,2.5,0.004,-0.009,0.04,0.013,-0.032
xi Aql b,xi Aql,TIC 375464367,1.74,0.21,-0.28,4.70964,0.023,-0.023,2.171,0.22,-0.22,0.625,0.0,-0.001,0.059,0.087,-0.037
HD 88986 b,HD 88986,TIC 1042868,1.25,0.05,-0.05,6.46974,0.023,-0.023,4.884,0.02,-0.02,0.58,0.04,-0.04,0.24,0.05,-0.05
HD 110067 g,HD 110067,TIC 347332255,0.798,0.042,-0.042,8.419,0.002,-0.002,6.492,0.018,-0.018,0.2621,0.0032,-0.0032,,,
LHS 1678 b,LHS 1678,TIC 77156829,0.345,0.014,-0.014,12.6,0.2,-0.2,8.264,0.029,-0.029,0.01239,0.00056,-0.00057,0.033,0.035,-0.023
M62H b,M62H,,1.4,,,,,,,,,,,,,,
OGLE-2017-BLG-1275L b,OGLE-2017-BLG-1275L,,0.63,0.23,-0.23,,,,,,,2.09,0.63,-0.63,,,
11 Com b,11 Com,TIC 72437047,2.09,0.64,-0.63,4.72307,0.023,-0.023,2.282,0.346,-0.346,1.178,0.0,0.0,0.238,0.007,-0.007
KMT-2021-BLG-1547L b,KMT-2021-BLG-1547L,,0.72,0.32,-0.38,,,,,,,4.5,0.9,-1.3,,,
WISPIT 1 c,WISPIT 1,TIC 268764100,0.72,0.081548,-0.084788,13.182,0.103,-0.103,10.121,0.019,-0.019,840.0,,,,,
HD 44219 b,HD 44219,TIC 443055162,1.2,0.06,-0.06,7.69,0.03,-0.03,6.115,0.017,-0.017,1.26,0.02,-0.07,0.41,0.12,-0.14
HD 5608 b,HD 5608,TIC 53873088,1.29,0.23,-0.23,6.00272,0.023,-0.023,3.826,0.372,-0.372,1.79,0.007,-0.003,0.11,0.029,-0.08
nu Oph c,nu Oph,TIC 9815387,2.61,0.32,-0.57,3.31216,0.023,-0.023,1.225,0.306,-0.306,5.829,0.006,-0.006,0.179,0.007,-0.005
75 Cet b,75 Cet,TIC 251095345,1.92,0.07,-0.08,5.3532,0.023,-0.023,3.207,0.272,-0.272,1.912,0.002,-0.003,0.093,0.026,-0.042
K2-111 b,K2-111,TIC 14227229,0.84,0.02,-0.02,11.13,0.034,-0.034,9.377,0.021,-0.021,0.0565,0.00045,-0.00045,0.1,,
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,TIC 437039505,1.26,0.04,-0.04,12.704,0.057,-0.057,11.306,0.018,-0.018,0.384,0.004,-0.004,0.0,,
HD 111998 b,HD 111998,TIC 53304943,1.4,0.07,-0.07,6.11006,0.023,-0.023,4.993,0.023,-0.023,1.91,0.02,-0.03,0.13,0.05,-0.04
HIP 70849 b,HIP 70849,TIC 127382459,0.65,0.01,-0.01,10.421,0.067,-0.067,6.79,0.027,-0.027,3.99,0.06,-0.07,0.65,0.02,-0.01
HD 114783 c,HD 114783,TIC 292113181,0.9,0.04,-0.04,7.56,0.03,-0.03,5.475,0.017,-0.017,5.0,0.1,-0.1,0.05,0.04,-0.03
omi UMa b,omi UMa,TIC 73416947,2.72,0.14,-0.16,3.35214,0.023,-0.023,1.339,0.202,-0.202,3.691,0.02,-0.021,0.149,0.044,-0.079
LTT 3780 c,LTT 3780,TIC 36724087,0.381,0.024,-0.034,13.14,0.035,-0.035,8.204001,0.021,-0.021,0.0757,0.0018,-0.0018,0.024,0.032,-0.017
TOI-1798.01,TOI-1798,TIC 198153540,0.87,0.11,-0.11,11.361,0.023,-0.023,9.237001,0.014,-0.014,0.074984,0.002966,-0.00322,0.0,,
HD 140901 c,HD 140901,TIC 179348425,1.06,0.05,-0.05,6.01,0.03,-0.03,4.323,0.016,-0.016,11.8,4.1,-2.5,0.77,0.06,-0.07
HD 4732 c,HD 4732,TIC 63905972,1.39,0.15,-0.17,5.9,0.03,-0.03,3.691,0.036,-0.036,4.725,0.057,-0.057,0.187,0.034,-0.066
HD 4732 b,HD 4732,TIC 63905972,1.39,0.15,-0.17,5.9,0.03,-0.03,3.691,0.036,-0.036,1.129,0.001,-0.004,0.266,0.081,-0.068
ome Ser b,ome Ser,TIC 272677041,1.01,0.07,-0.08,5.21644,0.023,-0.023,2.929,0.224,-0.224,0.838,0.002,-0.001,0.18,0.066,-0.127
LHS 3154 b,LHS 3154,TIC 24108819,0.1118,0.0027,-0.0027,17.65,0.2,-0.2,10.072,0.019,-0.019,0.02262,0.00018,-0.00018,0.076,0.057,-0.047
Teegarden's Star b,Teegarden's Star,TIC 257870150,0.097,0.01,-0.01,15.13,0.2,-0.2,7.585,0.046,-0.046,0.0259,0.0008,-0.0009,0.03,0.04,-0.02
Teegarden's Star c,Teegarden's Star,TIC 257870150,0.097,0.01,-0.01,15.13,0.2,-0.2,7.585,0.046,-0.046,0.0455,0.0015,-0.0016,0.04,0.07,-0.03
HIP 54597 b,HIP 54597,TIC 20375215,0.8,0.04,-0.04,9.83,0.03,-0.03,7.276,0.018,-0.018,4.0,0.1,-0.1,0.03,0.03,-0.02
HD 2952 b,HD 2952,TIC 452910671,1.91,0.42,-0.22,5.9258,0.023,-0.023,3.629,0.246,-0.246,1.117,0.003,-0.004,0.269,0.165,-0.15
TOI-544 c,TOI-544,TIC 50618703,0.631,0.018,-0.018,10.777,0.017,-0.017,7.8,0.02,-0.02,,,,0.32,0.08,-0.09
TOI-2134 b,TOI-2134,TIC 75878355,0.744,0.027,-0.027,8.933,0.003,-0.003,6.091,0.017,-0.017,0.078,0.0009,-0.0009,0.06,0.03,-0.04
TOI-544 b,TOI-544,TIC 50618703,0.631,0.018,-0.018,10.777,0.017,-0.017,7.8,0.02,-0.02,0.0225,0.0002,-0.0002,0.0,,
Teegarden's Star d,Teegarden's Star,TIC 257870150,0.097,0.01,-0.01,15.13,0.2,-0.2,7.585,0.046,-0.046,0.0791,0.0025,-0.0027,0.07,0.1,-0.05
TOI-1199 b,TOI-1199,TIC 99869022,1.23,0.07,-0.07,11.093,0.007,-0.007,9.466,0.015,-0.015,0.04988,0.00091,-0.00091,0.03,0.029,-0.029
HD 75302 b,HD 75302,TIC 262587669,1.06,0.05,-0.05,7.45,0.03,-0.03,5.84,0.02,-0.02,5.3,0.2,-0.1,0.39,0.1,-0.11
HD 108202 b,HD 108202,TIC 94924490,0.74,0.04,-0.04,10.26,0.03,-0.03,7.31,0.029,-0.029,3.7,0.1,-0.1,0.52,0.04,-0.03
HD 208897 b,HD 208897,TIC 423862056,1.25,0.11,-0.11,6.50821,0.023,-0.023,4.198,0.036,-0.036,1.063,0.002,-0.003,0.02,0.049,-0.01
TOI-2134 c,TOI-2134,TIC 75878355,0.744,0.027,-0.027,8.933,0.003,-0.003,6.091,0.017,-0.017,0.371,0.004,-0.004,0.67,0.05,-0.06
TOI-2010 b,TOI-2010,TIC 26547036,1.112,0.048,-0.055,9.849,0.004,-0.004,8.281,0.016,-0.016,0.5516,0.0078,-0.0093,0.212,0.022,-0.021
24 Boo b,24 Boo,TIC 441712711,1.05,0.27,-0.18,5.59,0.001,-0.001,3.159,0.28,-0.28,0.194,0.0,0.0,0.032,0.039,-0.023
HD 47366 b,HD 47366,TIC 443578538,1.81,0.13,-0.13,6.11151,0.023,-0.023,4.055,0.29,-0.29,1.207,0.001,-0.002,0.071,0.03,-0.046
TOI-3919 b,TOI-3919,TIC 23769326,1.208,0.067,-0.07,12.858,0.069,-0.069,11.502,0.02,-0.02,0.0795,0.0014,-0.0016,0.259,0.033,-0.036
TOI-4153 b,TOI-4153,TIC 470171739,1.572,0.064,-0.071,11.601,0.016,-0.016,10.296,0.021,-0.021,0.06311,0.00084,-0.00096,0.039,0.047,-0.028
TOI-1249 b,TOI-1249,TIC 232976128,1.0062,0.0318,-0.0318,11.089,0.009,-0.009,9.126,0.022,-0.022,0.109,0.002,-0.002,0.0,,
TOI-4633 c,TOI-4633,TIC 307958020,1.1,0.06,-0.06,9.017,0.002,-0.002,7.349,0.024,-0.024,0.847,0.061,-0.061,0.117,0.186,-0.085
Kepler-305 d,Kepler-305,TIC 171879024,0.827,0.046,-0.046,15.851,0.263,-0.263,13.702,0.042,-0.042,0.12091,0.00108,-0.00108,0.0,,
TOI-5232 b,TOI-5232,TIC 69356857,1.389,0.068,-0.075,12.246,0.069,-0.069,10.857,0.018,-0.018,0.05593,0.0009,-0.001,0.035,0.034,-0.024
TOI-1269 b,TOI-1269,TIC 198241702,0.9027,0.0249,-0.0262,11.618,0.034,-0.034,9.89,0.019,-0.019,0.0496,0.0009,-0.001,0.0,,
TIC 46432937 b,TIC 46432937,TIC 46432937,0.563,0.029,-0.029,14.268,0.137,-0.137,10.195,0.02,-0.02,0.02065,0.00035,-0.00035,0.009,,
TOI-762 A b,TOI-762 A,TIC 178709444,0.442,0.025,-0.025,16.0,0.2,-0.2,11.084,0.027,-0.027,0.03418,0.00065,-0.00065,0.083,,
TOI-1294 b,TOI-1294,TIC 219015370,1.1578,0.0638,-0.0508,11.314,0.03,-0.03,9.964,0.02,-0.02,0.051,0.001,-0.001,0.0,,
TOI-1288 b,TOI-1288,TIC 365733349,0.9552,0.0319,-0.0304,10.445,0.007,-0.007,8.779,0.021,-0.021,0.0374,0.0007,-0.0008,0.0,,
Gliese 12 b,Gliese 12,TIC 52005579,0.2414,0.006,-0.006,12.6,0.042,-0.042,7.807,0.02,-0.02,0.0668,0.0024,-0.0024,0.5,,
TOI-907.01,TOI-907,TIC 305424003,1.069357,,,10.394,0.006,-0.006,9.034,0.037,-0.037,0.055225481,,,,,
TOI-1410.01,TOI-1410,TIC 199444169,0.7941,0.0209,-0.0225,11.111,0.015,-0.015,8.577,0.02,-0.02,0.0207,0.0004,-0.0004,0.0,,
TOI-1386 b,TOI-1386,TIC 343019899,1.0363,0.0349,-0.0352,10.61,0.008,-0.008,9.086,0.019,-0.019,0.173,0.003,-0.003,0.0,,
TOI-2447 b,TOI-2447,TIC 1167538,1.034,0.032,-0.032,10.507,0.006,-0.006,9.12,0.026,-0.026,0.347,0.029,-0.026,0.17,0.02,-0.1
TOI-3353.01,TOI-3353,TIC 391903064,1.332089,,,9.327,0.003,-0.003,7.779,0.024,-0.024,0.060118218,,,,,
HD 63433 c,HD 63433,TIC 130181866,0.9883,0.0212,-0.0273,6.92035,0.023,-0.023,5.258,0.016,-0.016,0.146,0.003,-0.003,0.0,,
Kepler-25 c,Kepler-25,TIC 120960812,1.165,0.027,-0.029,10.769,0.008,-0.008,9.493,0.017,-0.017,0.1117,0.00111,-0.00111,0.0061,0.0049,-0.0041
TOI-776 c,TOI-776,TIC 306996324,0.542,0.04,-0.039,11.536,0.041,-0.041,7.615,0.02,-0.02,0.1001,0.0022,-0.0024,0.089,0.048,-0.054
TOI-776 b,TOI-776,TIC 306996324,0.542,0.04,-0.039,11.536,0.041,-0.041,7.615,0.02,-0.02,0.0653,0.0014,-0.0016,0.052,0.037,-0.035
TOI-5082.01,TOI-5082,TIC 437011608,0.99665,,,8.25,0.03,-0.03,6.613,0.02,-0.02,0.051204842,,,,,
TOI-1807 b,TOI-1807,TIC 180695581,0.8048,0.0231,-0.0258,10.0,0.03,-0.03,7.568,9.995,-9.995,0.0122,0.0002,-0.0002,0.0,,
Kepler-100 d,Kepler-100,TIC 159654016,1.08,0.06,-0.06,11.055,0.011,-0.011,9.768,0.014,-0.014,0.21747,0.00339,-0.00339,0.38,0.12,-0.16
TOI-1451 b,TOI-1451,TIC 417931607,1.0022,0.0364,-0.034,9.584,0.003,-0.003,8.073,0.021,-0.021,0.127,0.003,-0.003,0.0,,
OGLE-2023-BLG-0836L b,OGLE-2023-BLG-0836L,,0.71,0.38,-0.36,,,,,,,3.7,0.98,-1.16,,,
TOI-2076 d,TOI-2076,TIC 27491137,0.8557,0.0201,-0.0212,9.139,0.002,-0.002,7.115,0.017,-0.017,0.199,0.004,-0.004,0.0,,
TOI-3486 b,TOI-3486,TIC 221861843,0.837,0.037,-0.034,12.329,0.057,-0.057,10.004,0.021,-0.021,0.03138,0.00046,-0.00043,0.078,,
G 196-3 b,G 196-3,TIC 88723334,0.519782,0.020162,-0.020162,11.672,0.077,-0.077,7.199,0.016,-0.016,350.0,1.0,-1.0,,,
BD-14 3065 b,BD-14 3065 A,TIC 293607057,1.41,0.05,-0.05,11.1,0.013,-0.013,9.932,0.026,-0.026,0.0656,0.0026,-0.0026,0.066,0.0098,-0.011
HD 63935 b,HD 63935,TIC 453211454,0.9406,0.0342,-0.0318,8.58,0.03,-0.03,6.881,0.021,-0.021,0.083,0.002,-0.002,0.0,,
TOI-1694 b,TOI-1694,TIC 396740648,0.853,0.0227,-0.0249,11.446,0.015,-0.015,9.425,0.02,-0.02,0.045,0.0008,-0.0008,0.0,,
TOI-4336 A b,TOI-4336 A,TIC 166184428,0.331,0.015,-0.015,13.6,0.092,-0.092,8.632,0.024,-0.024,0.0872,0.0013,-0.0014,,,
SPECULOOS-3 b,SPECULOOS-3,TIC 230741378,0.1009,0.0024,-0.0024,17.8,0.2,-0.2,10.541,0.016,-0.016,0.00733,5.5e-05,-5.5e-05,,,
TIC 139270665 b,TIC 139270665,TIC 139270665,1.035,0.052,-0.062,10.385,0.005,-0.005,8.946,0.019,-0.019,0.163,0.0027,-0.0033,0.105,0.053,-0.05
HD 101581 b,HIP 56998,TIC 397362481,0.653,0.028,-0.028,7.77,0.03,-0.03,5.101,0.016,-0.016,0.046,0.0007,-0.0007,,,
TOI-2005 b,TOI-2005,TIC 147660886,1.59,0.016,-0.017,9.867,0.003,-0.003,8.905,0.019,-0.019,0.16,0.02,-0.02,0.597,0.097,-0.065
TOI-2031 A b,TOI-2031 A,TIC 470127886,1.174,0.06,-0.062,11.254,0.01,-0.01,9.971,0.023,-0.023,0.066,0.0011,-0.0012,0.076,,
Kepler-102 b,Kepler-102,TIC 123357864,0.803,0.021,-0.021,12.072,0.027,-0.027,9.351,0.011,-0.011,0.05521,0.00049,-0.00049,0.1,,
HIP 9618 c,HIP 9618,TIC 306263608,0.942,0.0335,-0.0325,9.2,0.03,-0.03,7.559,0.021,-0.021,0.269,0.005,-0.005,0.0,,
TIC 139270665 c,TIC 139270665,TIC 139270665,1.035,0.052,-0.062,10.385,0.005,-0.005,8.946,0.019,-0.019,2.0,0.93,-0.31,0.566,0.12,-0.069
TOI-815 b,TOI-815,TIC 102840239,0.776,0.036,-0.036,10.217,0.005,-0.005,7.999,0.029,-0.029,0.0903,0.0018,-0.0019,0.2,,
TOI-1246 d,TOI-1246,TIC 230127302,0.8889,0.0303,-0.0302,11.632,0.024,-0.024,9.907,0.036,-0.036,0.132,0.003,-0.003,0.0,,
HD 6061 b,HD 6061,TIC 352413427,1.0269,0.0317,-0.035,8.844,0.002,-0.002,7.392,0.018,-0.018,0.06,0.001,-0.001,0.0,,
TOI-5720 b,TOI-5720,TIC 230055368,0.383,0.019,-0.019,13.847,0.043,-0.043,9.288,0.015,-0.015,0.018288,0.000279,-0.000279,,,
TOI-1224 b,TOI-1224,TIC 299798795,0.4,0.01,-0.01,13.95,0.022,-0.022,9.134,0.019,-0.019,0.0355,0.0017,-0.0034,,,
TOI-1224 c,TOI-1224,TIC 299798795,0.4,0.01,-0.01,13.95,0.022,-0.022,9.134,0.019,-0.019,,,,0.0,,
TOI-1246 e,TOI-1246,TIC 230127302,0.8889,0.0303,-0.0302,11.632,0.024,-0.024,9.907,0.036,-0.036,0.212,0.004,-0.004,0.0,,
TOI-238 b,TOI-238,TIC 9006668,0.788,0.047,-0.048,10.748,0.013,-0.013,8.598,0.021,-0.021,0.0212,0.0004,-0.0004,0.18,,
KOI-2513.01,KOI-2513,TIC 270618386,0.91,0.1,-0.06,14.913,0.069,-0.069,13.367,0.036,-0.036,0.5,0.2,-0.4,0.36,0.03,-0.03
TOI-871 b,TOI-871,TIC 219344917,0.758,0.046,-0.044,10.569,0.01,-0.01,8.38,0.036,-0.036,0.1054,0.0021,-0.0021,,,
TOI-6086 b,TOI-6086,TIC 18318288,0.254,0.013,-0.013,14.981,0.063,-0.063,9.989,0.019,-0.019,0.01541,0.00024,-0.00024,,,
